Caller,CallerSignature,Callee,CalleeSignature,Line
com.fsck.k9.preferences.AccountSettingsDescriptions#getAccountSettings,"com.fsck.k9.preferences.AccountSettingsDescriptions#getAccountSettings(com.fsck.k9.preferences.Storage,java.lang.String)",com.fsck.k9.preferences.Storage#getString,"com.fsck.k9.preferences.Storage#getString(java.lang.String,java.lang.String)",318
com.fsck.k9.preferences.AccountSettingsDescriptions#getAccountSettings,"com.fsck.k9.preferences.AccountSettingsDescriptions#getAccountSettings(com.fsck.k9.preferences.Storage,java.lang.String)",java.util.Map#put,"java.util.Map#put(java.lang.Object,java.lang.Object)",320
com.fsck.k9.preferences.AccountSettingsDescriptions$IntegerResourceSetting#fromString,com.fsck.k9.preferences.AccountSettingsDescriptions$IntegerResourceSetting#fromString(java.lang.String),java.lang.Integer#parseInt,java.lang.Integer#parseInt(java.lang.String),350
com.fsck.k9.preferences.AccountSettingsDescriptions$IntegerArraySetting#fromString,com.fsck.k9.preferences.AccountSettingsDescriptions$IntegerArraySetting#fromString(java.lang.String),java.lang.Integer#parseInt,java.lang.Integer#parseInt(java.lang.String),368
com.fsck.k9.preferences.AccountSettingsDescriptions$StringResourceSetting#fromString,com.fsck.k9.preferences.AccountSettingsDescriptions$StringResourceSetting#fromString(java.lang.String),java.util.Map#containsKey,java.util.Map#containsKey(java.lang.Object),404
com.fsck.k9.preferences.AccountSettingsDescriptions$StorageProviderSetting#getDefaultValue,com.fsck.k9.preferences.AccountSettingsDescriptions$StorageProviderSetting#getDefaultValue(),getDefaultProviderId,getDefaultProviderId(),432
com.fsck.k9.preferences.AccountSettingsDescriptions$StorageProviderSetting#getDefaultValue,com.fsck.k9.preferences.AccountSettingsDescriptions$StorageProviderSetting#getDefaultValue(),com.fsck.k9.mailstore.StorageManager#getInstance,com.fsck.k9.mailstore.StorageManager#getInstance(android.content.Context),432
com.fsck.k9.preferences.AccountSettingsDescriptions$StorageProviderSetting#fromString,com.fsck.k9.preferences.AccountSettingsDescriptions$StorageProviderSetting#fromString(java.lang.String),com.fsck.k9.mailstore.StorageManager#getInstance,com.fsck.k9.mailstore.StorageManager#getInstance(android.content.Context),437
com.fsck.k9.preferences.AccountSettingsDescriptions$StorageProviderSetting#fromString,com.fsck.k9.preferences.AccountSettingsDescriptions$StorageProviderSetting#fromString(java.lang.String),com.fsck.k9.mailstore.StorageManager#getAvailableProviders,com.fsck.k9.mailstore.StorageManager#getAvailableProviders(),438
com.fsck.k9.preferences.AccountSettingsDescriptions$StorageProviderSetting#fromString,com.fsck.k9.preferences.AccountSettingsDescriptions$StorageProviderSetting#fromString(java.lang.String),java.util.Set#contains,java.util.Set#contains(java.lang.Object),439
com.fsck.k9.preferences.AccountSettingsDescriptions$DeletePolicySetting#fromString,com.fsck.k9.preferences.AccountSettingsDescriptions$DeletePolicySetting#fromString(java.lang.String),java.lang.Integer#parseInt,java.lang.Integer#parseInt(java.lang.String),466
com.fsck.k9.preferences.AccountSettingsDescriptions$DeletePolicySetting#fromString,com.fsck.k9.preferences.AccountSettingsDescriptions$DeletePolicySetting#fromString(java.lang.String),java.util.Map#containsKey,java.util.Map#containsKey(java.lang.Object),467
com.fsck.k9.preferences.FolderSettingsDescriptions#validate,"com.fsck.k9.preferences.FolderSettingsDescriptions#validate(int,java.util.Map,boolean)",com.fsck.k9.preferences.Settings#validate,"com.fsck.k9.preferences.Settings#validate(int,java.util.Map,java.util.Map,boolean)",59
com.fsck.k9.preferences.FolderSettingsDescriptions#upgrade,"com.fsck.k9.preferences.FolderSettingsDescriptions#upgrade(int,java.util.Map)",com.fsck.k9.preferences.Settings#upgrade,"com.fsck.k9.preferences.Settings#upgrade(int,java.util.Map,java.util.Map,java.util.Map)",63
com.fsck.k9.preferences.FolderSettingsDescriptions#convert,com.fsck.k9.preferences.FolderSettingsDescriptions#convert(java.util.Map),com.fsck.k9.preferences.Settings#convert,"com.fsck.k9.preferences.Settings#convert(java.util.Map,java.util.Map)",67
com.fsck.k9.preferences.FolderSettingsDescriptions#getFolderSettings,"com.fsck.k9.preferences.FolderSettingsDescriptions#getFolderSettings(com.fsck.k9.preferences.Storage,java.lang.String,java.lang.String)",java.util.Map#keySet,java.util.Map#keySet(),73
com.fsck.k9.preferences.FolderSettingsDescriptions#getFolderSettings,"com.fsck.k9.preferences.FolderSettingsDescriptions#getFolderSettings(com.fsck.k9.preferences.Storage,java.lang.String,java.lang.String)",com.fsck.k9.preferences.Storage#getString,"com.fsck.k9.preferences.Storage#getString(java.lang.String,java.lang.String)",74
com.fsck.k9.preferences.FolderSettingsDescriptions#getFolderSettings,"com.fsck.k9.preferences.FolderSettingsDescriptions#getFolderSettings(com.fsck.k9.preferences.Storage,java.lang.String,java.lang.String)",java.util.Map#put,"java.util.Map#put(java.lang.Object,java.lang.Object)",76
com.fsck.k9.preferences.GeneralSettingsDescriptions#validate,"com.fsck.k9.preferences.GeneralSettingsDescriptions#validate(int,java.util.Map)",com.fsck.k9.preferences.Settings#validate,"com.fsck.k9.preferences.Settings#validate(int,java.util.Map,java.util.Map,boolean)",315
com.fsck.k9.preferences.GeneralSettingsDescriptions#upgrade,"com.fsck.k9.preferences.GeneralSettingsDescriptions#upgrade(int,java.util.Map)",com.fsck.k9.preferences.Settings#upgrade,"com.fsck.k9.preferences.Settings#upgrade(int,java.util.Map,java.util.Map,java.util.Map)",319
com.fsck.k9.preferences.GeneralSettingsDescriptions#convert,com.fsck.k9.preferences.GeneralSettingsDescriptions#convert(java.util.Map),com.fsck.k9.preferences.Settings#convert,"com.fsck.k9.preferences.Settings#convert(java.util.Map,java.util.Map)",323
com.fsck.k9.preferences.GeneralSettingsDescriptions#getGlobalSettings,com.fsck.k9.preferences.GeneralSettingsDescriptions#getGlobalSettings(com.fsck.k9.preferences.Storage),java.util.Map#keySet,java.util.Map#keySet(),328
com.fsck.k9.preferences.GeneralSettingsDescriptions#getGlobalSettings,com.fsck.k9.preferences.GeneralSettingsDescriptions#getGlobalSettings(com.fsck.k9.preferences.Storage),com.fsck.k9.preferences.Storage#getString,"com.fsck.k9.preferences.Storage#getString(java.lang.String,java.lang.String)",329
com.fsck.k9.preferences.GeneralSettingsDescriptions#getGlobalSettings,com.fsck.k9.preferences.GeneralSettingsDescriptions#getGlobalSettings(com.fsck.k9.preferences.Storage),java.util.Map#put,"java.util.Map#put(java.lang.Object,java.lang.Object)",331
com.fsck.k9.preferences.GeneralSettingsDescriptions$LanguageSetting#fromString,com.fsck.k9.preferences.GeneralSettingsDescriptions$LanguageSetting#fromString(java.lang.String),java.util.Map#containsKey,java.util.Map#containsKey(java.lang.Object),363
com.fsck.k9.preferences.GeneralSettingsDescriptions$LegacyThemeSetting#fromString,com.fsck.k9.preferences.GeneralSettingsDescriptions$LegacyThemeSetting#fromString(java.lang.String),com.fsck.k9.preferences.AppTheme#valueOf,com.fsck.k9.preferences.AppTheme#valueOf(java.lang.String),382
com.fsck.k9.preferences.GeneralSettingsDescriptions$LegacyThemeSetting#fromPrettyString,com.fsck.k9.preferences.GeneralSettingsDescriptions$LegacyThemeSetting#fromPrettyString(java.lang.String),java.lang.String#equals,java.lang.String#equals(java.lang.Object),390
com.fsck.k9.preferences.GeneralSettingsDescriptions$LegacyThemeSetting#fromPrettyString,com.fsck.k9.preferences.GeneralSettingsDescriptions$LegacyThemeSetting#fromPrettyString(java.lang.String),java.lang.String#equals,java.lang.String#equals(java.lang.Object),392
com.fsck.k9.preferences.GeneralSettingsDescriptions$LegacyThemeSetting#toString,com.fsck.k9.preferences.GeneralSettingsDescriptions$LegacyThemeSetting#toString(com.fsck.k9.preferences.AppTheme),com.fsck.k9.preferences.AppTheme#name,com.fsck.k9.preferences.AppTheme#name(),411
com.fsck.k9.preferences.GeneralSettingsDescriptions$ThemeSetting#fromString,com.fsck.k9.preferences.GeneralSettingsDescriptions$ThemeSetting#fromString(java.lang.String),com.fsck.k9.preferences.AppTheme#valueOf,com.fsck.k9.preferences.AppTheme#valueOf(java.lang.String),427
com.fsck.k9.preferences.GeneralSettingsDescriptions$ThemeSetting#fromPrettyString,com.fsck.k9.preferences.GeneralSettingsDescriptions$ThemeSetting#fromPrettyString(java.lang.String),java.lang.String#equals,java.lang.String#equals(java.lang.Object),435
com.fsck.k9.preferences.GeneralSettingsDescriptions$ThemeSetting#fromPrettyString,com.fsck.k9.preferences.GeneralSettingsDescriptions$ThemeSetting#fromPrettyString(java.lang.String),java.lang.String#equals,java.lang.String#equals(java.lang.Object),437
com.fsck.k9.preferences.GeneralSettingsDescriptions$ThemeSetting#fromPrettyString,com.fsck.k9.preferences.GeneralSettingsDescriptions$ThemeSetting#fromPrettyString(java.lang.String),java.lang.String#equals,java.lang.String#equals(java.lang.Object),439
com.fsck.k9.preferences.GeneralSettingsDescriptions$ThemeSetting#toString,com.fsck.k9.preferences.GeneralSettingsDescriptions$ThemeSetting#toString(com.fsck.k9.preferences.AppTheme),com.fsck.k9.preferences.AppTheme#name,com.fsck.k9.preferences.AppTheme#name(),459
com.fsck.k9.preferences.GeneralSettingsDescriptions$SubThemeSetting#fromString,com.fsck.k9.preferences.GeneralSettingsDescriptions$SubThemeSetting#fromString(java.lang.String),com.fsck.k9.preferences.SubTheme#valueOf,com.fsck.k9.preferences.SubTheme#valueOf(java.lang.String),475
com.fsck.k9.preferences.GeneralSettingsDescriptions$SubThemeSetting#fromPrettyString,com.fsck.k9.preferences.GeneralSettingsDescriptions$SubThemeSetting#fromPrettyString(java.lang.String),java.lang.String#equals,java.lang.String#equals(java.lang.Object),483
com.fsck.k9.preferences.GeneralSettingsDescriptions$SubThemeSetting#fromPrettyString,com.fsck.k9.preferences.GeneralSettingsDescriptions$SubThemeSetting#fromPrettyString(java.lang.String),java.lang.String#equals,java.lang.String#equals(java.lang.Object),485
com.fsck.k9.preferences.GeneralSettingsDescriptions$SubThemeSetting#fromPrettyString,com.fsck.k9.preferences.GeneralSettingsDescriptions$SubThemeSetting#fromPrettyString(java.lang.String),java.lang.String#equals,java.lang.String#equals(java.lang.Object),487
com.fsck.k9.preferences.GeneralSettingsDescriptions$SubThemeSetting#toString,com.fsck.k9.preferences.GeneralSettingsDescriptions$SubThemeSetting#toString(com.fsck.k9.preferences.SubTheme),com.fsck.k9.preferences.SubTheme#name,com.fsck.k9.preferences.SubTheme#name(),507
com.fsck.k9.preferences.GeneralSettingsDescriptions$TimeSetting#fromString,com.fsck.k9.preferences.GeneralSettingsDescriptions$TimeSetting#fromString(java.lang.String),java.lang.String#matches,java.lang.String#matches(java.lang.String),520
com.fsck.k9.preferences.IdentitySettingsDescriptions#validate,"com.fsck.k9.preferences.IdentitySettingsDescriptions#validate(int,java.util.Map,boolean)",com.fsck.k9.preferences.Settings#validate,"com.fsck.k9.preferences.Settings#validate(int,java.util.Map,java.util.Map,boolean)",52
com.fsck.k9.preferences.IdentitySettingsDescriptions#upgrade,"com.fsck.k9.preferences.IdentitySettingsDescriptions#upgrade(int,java.util.Map)",com.fsck.k9.preferences.Settings#upgrade,"com.fsck.k9.preferences.Settings#upgrade(int,java.util.Map,java.util.Map,java.util.Map)",56
com.fsck.k9.preferences.IdentitySettingsDescriptions#convert,com.fsck.k9.preferences.IdentitySettingsDescriptions#convert(java.util.Map),com.fsck.k9.preferences.Settings#convert,"com.fsck.k9.preferences.Settings#convert(java.util.Map,java.util.Map)",60
com.fsck.k9.preferences.IdentitySettingsDescriptions#getIdentitySettings,"com.fsck.k9.preferences.IdentitySettingsDescriptions#getIdentitySettings(com.fsck.k9.preferences.Storage,java.lang.String,int)",java.lang.Integer#toString,java.lang.Integer#toString(int),66
com.fsck.k9.preferences.IdentitySettingsDescriptions#getIdentitySettings,"com.fsck.k9.preferences.IdentitySettingsDescriptions#getIdentitySettings(com.fsck.k9.preferences.Storage,java.lang.String,int)",java.util.Map#keySet,java.util.Map#keySet(),67
com.fsck.k9.preferences.IdentitySettingsDescriptions#getIdentitySettings,"com.fsck.k9.preferences.IdentitySettingsDescriptions#getIdentitySettings(com.fsck.k9.preferences.Storage,java.lang.String,int)",com.fsck.k9.preferences.Storage#getString,"com.fsck.k9.preferences.Storage#getString(java.lang.String,java.lang.String)",68
com.fsck.k9.preferences.IdentitySettingsDescriptions#getIdentitySettings,"com.fsck.k9.preferences.IdentitySettingsDescriptions#getIdentitySettings(com.fsck.k9.preferences.Storage,java.lang.String,int)",java.util.Map#put,"java.util.Map#put(java.lang.Object,java.lang.Object)",70
com.fsck.k9.preferences.IdentitySettingsDescriptions#isEmailAddressValid,com.fsck.k9.preferences.IdentitySettingsDescriptions#isEmailAddressValid(java.lang.String),com.fsck.k9.EmailAddressValidator#isValidAddressOnly,com.fsck.k9.EmailAddressValidator#isValidAddressOnly(java.lang.String),78
com.fsck.k9.preferences.IdentitySettingsDescriptions$SignatureSetting#getDefaultValue,com.fsck.k9.preferences.IdentitySettingsDescriptions$SignatureSetting#getDefaultValue(),com.fsck.k9.CoreResourceProvider#defaultSignature,com.fsck.k9.CoreResourceProvider#defaultSignature(),90
com.fsck.k9.preferences.IdentitySettingsDescriptions$OptionalEmailAddressSetting#fromString,com.fsck.k9.preferences.IdentitySettingsDescriptions$OptionalEmailAddressSetting#fromString(java.lang.String),com.fsck.k9.EmailAddressValidator#isValidAddressOnly,com.fsck.k9.EmailAddressValidator#isValidAddressOnly(java.lang.String),109
com.fsck.k9.preferences.IdentitySettingsDescriptions$OptionalEmailAddressSetting#fromPrettyString,com.fsck.k9.preferences.IdentitySettingsDescriptions$OptionalEmailAddressSetting#fromPrettyString(java.lang.String),java.lang.String#equals,java.lang.String#equals(java.lang.Object),127
com.fsck.k9.preferences.IdentitySettingsDescriptions$OptionalEmailAddressSetting#fromPrettyString,com.fsck.k9.preferences.IdentitySettingsDescriptions$OptionalEmailAddressSetting#fromPrettyString(java.lang.String),com.fsck.k9.preferences.IdentitySettingsDescriptions$OptionalEmailAddressSetting#fromString,com.fsck.k9.preferences.IdentitySettingsDescriptions$OptionalEmailAddressSetting#fromString(java.lang.String),127
com.fsck.k9.preferences.Settings#validate,"com.fsck.k9.preferences.Settings#validate(int,java.util.Map,java.util.Map,boolean)",java.util.Map#entrySet,java.util.Map#entrySet(),45
com.fsck.k9.preferences.Settings#validate,"com.fsck.k9.preferences.Settings#validate(int,java.util.Map,java.util.Map,boolean)",java.util.Map$Entry#getValue,java.util.Map$Entry#getValue(),49
com.fsck.k9.preferences.Settings#validate,"com.fsck.k9.preferences.Settings#validate(int,java.util.Map,java.util.Map,boolean)",java.util.TreeMap#headMap,java.util.TreeMap#headMap(java.lang.Object),50
com.fsck.k9.preferences.Settings#validate,"com.fsck.k9.preferences.Settings#validate(int,java.util.Map,java.util.Map,boolean)",java.util.Map#isEmpty,java.util.Map#isEmpty(),53
com.fsck.k9.preferences.Settings#validate,"com.fsck.k9.preferences.Settings#validate(int,java.util.Map,java.util.Map,boolean)",java.util.SortedMap#lastKey,java.util.SortedMap#lastKey(),57
com.fsck.k9.preferences.Settings#validate,"com.fsck.k9.preferences.Settings#validate(int,java.util.Map,java.util.Map,boolean)",java.util.TreeMap#get,java.util.TreeMap#get(java.lang.Object),58
com.fsck.k9.preferences.Settings#validate,"com.fsck.k9.preferences.Settings#validate(int,java.util.Map,java.util.Map,boolean)",java.util.Map$Entry#getKey,java.util.Map$Entry#getKey(),65
com.fsck.k9.preferences.Settings#validate,"com.fsck.k9.preferences.Settings#validate(int,java.util.Map,java.util.Map,boolean)",java.util.Map#containsKey,java.util.Map#containsKey(java.lang.Object),68
com.fsck.k9.preferences.Settings#validate,"com.fsck.k9.preferences.Settings#validate(int,java.util.Map,java.util.Map,boolean)",timber.log.Timber#v,"timber.log.Timber#v(java.lang.String,java.lang.String)",69
com.fsck.k9.preferences.Settings#validate,"com.fsck.k9.preferences.Settings#validate(int,java.util.Map,java.util.Map,boolean)",java.util.Map#get,java.util.Map#get(java.lang.Object),75
com.fsck.k9.preferences.Settings#validate,"com.fsck.k9.preferences.Settings#validate(int,java.util.Map,java.util.Map,boolean)",com.fsck.k9.preferences.Settings$SettingsDescription#fromPrettyString,com.fsck.k9.preferences.Settings$SettingsDescription#fromPrettyString(java.lang.String),77
com.fsck.k9.preferences.Settings#validate,"com.fsck.k9.preferences.Settings#validate(int,java.util.Map,java.util.Map,boolean)",java.util.Map#put,"java.util.Map#put(java.lang.Object,java.lang.Object)",78
com.fsck.k9.preferences.Settings#validate,"com.fsck.k9.preferences.Settings#validate(int,java.util.Map,java.util.Map,boolean)",timber.log.Timber#v,"timber.log.Timber#v(java.lang.String,java.lang.String,java.lang.String)",81
com.fsck.k9.preferences.Settings#validate,"com.fsck.k9.preferences.Settings#validate(int,java.util.Map,java.util.Map,boolean)",com.fsck.k9.preferences.Settings$SettingsDescription#getDefaultValue,com.fsck.k9.preferences.Settings$SettingsDescription#getDefaultValue(),91
com.fsck.k9.preferences.Settings#validate,"com.fsck.k9.preferences.Settings#validate(int,java.util.Map,java.util.Map,boolean)",java.util.Map#put,"java.util.Map#put(java.lang.Object,java.lang.Object)",92
com.fsck.k9.preferences.Settings#upgrade,"com.fsck.k9.preferences.Settings#upgrade(int,java.util.Map,java.util.Map,java.util.Map)",java.util.Map#containsKey,java.util.Map#containsKey(java.lang.Object),121
com.fsck.k9.preferences.Settings#upgrade,"com.fsck.k9.preferences.Settings#upgrade(int,java.util.Map,java.util.Map,java.util.Map)",java.util.Map#get,java.util.Map#get(java.lang.Object),122
