TrainingRowId,SourceProject,SourceRowId,Caller,CallerSignature,Callee,CalleeSignature,Line,MethodName,ManualLabel,AnnotationConfidence,AnnotationRationale
307,PetClinic,522,org.springframework.samples.petclinic.owner.PetControllerTests$ProcessCreationFormHasErrors#testProcessCreationFormWithMissingPetType,org.springframework.samples.petclinic.owner.PetControllerTests$ProcessCreationFormHasErrors#testProcessCreationFormWithMissingPetType(),andExpect,andExpect(),135,andExpect,Validate/Guard,High,"Source src/test/java/org/springframework/samples/petclinic/owner/PetControllerTests.java:135 shows ""mockMvc"". Label: Validate/Guard. The source call is part of a test assertion or expectation chain, so the call checks that an observed value or HTTP result satisfies an expected condition. Selected feature evidence: MethodName=andExpect, CalleeNameAction=OTHER, ResultUsageKind=CHAINED, BooleanLikeCall=false, InvocationResultUsedInComparison=false, InvocationResultUsedInNullCheck=false."
308,JPacman,58,nl.tudelft.jpacman.board.SquareTest#testOrder,nl.tudelft.jpacman.board.SquareTest#testOrder(),nl.tudelft.jpacman.board.Square#put,nl.tudelft.jpacman.board.Square#put(nl.tudelft.jpacman.board.Unit),60,put,Command/Mutate,High,"Source src/default-test/java/nl/tudelft/jpacman/board/SquareTest.java:60 shows ""square.put(o1);"". Label: Command/Mutate. The source call changes object, collection, repository, or application state, which matches the command/mutate role. Selected feature evidence: MethodName=put, CalleeNameAction=MUTATOR, IsVoidCall=true, MethodLooksMutator=false, CalleeLooksCommandMethod=true, CalleeBodySummary=CALLS_MUTATOR, PreviousStatementContainsMutation=false, FollowsStateMutationNearby=false."
309,PetClinic,302,org.springframework.samples.petclinic.owner.OwnerControllerTests#testInitUpdateOwnerForm,org.springframework.samples.petclinic.owner.OwnerControllerTests#testInitUpdateOwnerForm(),org.springframework.test.web.servlet.MockMvc#perform,org.springframework.test.web.servlet.MockMvc#perform(),172,perform,Control/Orchestrate,High,"Source src/test/java/org/springframework/samples/petclinic/owner/OwnerControllerTests.java:172 shows ""mockMvc.perform(get(""/owners/{ownerId}/edit"", TEST_OWNER_ID))"". Label: Control/Orchestrate. The call coordinates a framework, MVC, HTTP, or application flow rather than directly computing a local value. Selected feature evidence: MethodName=perform, CallerLayer=other, CalleeLayer=external, LayerRelation=other->external, ReceiverCategory=field, CallerMethodFanOut=12, CallerClassFanOut=19, InsideDelegationChain=false, HasChainedOrNestedDelegation=true."
310,PetClinic,573,org.springframework.samples.petclinic.owner.PetControllerTests$ProcessCreationFormHasErrors#testInitUpdateForm,org.springframework.samples.petclinic.owner.PetControllerTests$ProcessCreationFormHasErrors#testInitUpdateForm(),get,"get(java.lang.String,int,int)",164,get,Control/Orchestrate,High,"Source src/test/java/org/springframework/samples/petclinic/owner/PetControllerTests.java:164 shows ""mockMvc.perform(get(""/owners/{ownerId}/pets/{petId}/edit"", TEST_OWNER_ID, TEST_PET_ID))"". Label: Control/Orchestrate. The source call builds part of a MockMvc request inside a test flow, so it coordinates the exercised HTTP interaction rather than performing a data query. Selected feature evidence: MethodName=get, ReceiverCategory=controller, ResultUsageKind=PASSED_AS_ARGUMENT, PassedAsArgument=true, InsideDelegationChain=true, HasChainedOrNestedDelegation=true."
311,JPacman,2,nl.tudelft.jpacman.board.BoardFactoryTest#worldIsRound,nl.tudelft.jpacman.board.BoardFactoryTest#worldIsRound(),nl.tudelft.jpacman.board.BoardFactory#createBoard,nl.tudelft.jpacman.board.BoardFactory#createBoard(nl.tudelft.jpacman.board.Square[][]),51,createBoard,Creational,High,"Source src/default-test/java/nl/tudelft/jpacman/board/BoardFactoryTest.java:51 shows ""factory.createBoard(new Square[][]{{s1}});"". Label: Creational. The source call is used to create, build, or obtain a new object/value through factory-like naming or creation features. Selected feature evidence: MethodName=createBoard, CalleeNameAction=CREATION, IsFactoryLikeCall=true, ReturnsNewProjectType=true, MethodNameStartsWithCreate=true, MethodNameStartsWithBuild=false, MethodNameStartsWithOf=false, MethodNameStartsWithFrom=false, CalleeBodySummary=ASSIGNS_VARIABLE|RETURNS_VALUE."
312,PetClinic,849,org.springframework.samples.petclinic.vet.Vet#getSpecialties,org.springframework.samples.petclinic.vet.Vet#getSpecialties(),java.util.stream.Collectors#toList,java.util.stream.Collectors#toList(),63,toList,Compute/Transform,High,"Source src/main/java/org/springframework/samples/petclinic/vet/Vet.java:63 shows "".collect(Collectors.toList());"". Label: Compute/Transform. The source call derives, parses, formats, converts, streams, or transforms a value rather than primarily retrieving or mutating domain state. Selected feature evidence: MethodName=toList, ComputeTransformNameHint=NONE, CalleeNameAction=OTHER, ResultUsageKind=RETURNED|PASSED_AS_ARGUMENT, ReturnType=java.util.stream.Collector, InvocationFeedsAnotherCall=true, HasNestedInvocationArg=false."
313,PetClinic,40,org.springframework.samples.petclinic.owner.Owner#toString,org.springframework.samples.petclinic.owner.Owner#toString(),org.springframework.samples.petclinic.model.Person#getLastName,org.springframework.samples.petclinic.model.Person#getLastName(),151,getLastName,Query/Retrieve,High,"Source src/main/java/org/springframework/samples/petclinic/owner/Owner.java:151 shows "".append(""lastName"", this.getLastName())"". Label: Query/Retrieve. The source call retrieves or exposes information and its result is consumed without direct evidence of state mutation. Selected feature evidence: MethodName=getLastName, NamePattern=query, CalleeNameAction=ACCESSOR, IsVoidCall=false, ReturnType=java.lang.String, ResultUsageKind=RETURNED|PASSED_AS_ARGUMENT, MethodLooksAccessor=true, CalleeLooksQueryMethod=true, ReturnsBoolean=false, ReturnsCollection=false, ReturnsOptional=false."
314,PetClinic,647,org.springframework.samples.petclinic.owner.PetTypeFormatterTests#makePetTypes,org.springframework.samples.petclinic.owner.PetTypeFormatterTests#makePetTypes(),java.util.List#add,java.util.List#add(java.lang.Object),84,add,Command/Mutate,High,"Source src/test/java/org/springframework/samples/petclinic/owner/PetTypeFormatterTests.java:84 shows ""petTypes.add(new PetType() {"". Label: Command/Mutate. The source call changes object, collection, repository, or application state, which matches the command/mutate role. Selected feature evidence: MethodName=add, CalleeNameAction=MUTATOR, IsVoidCall=false, MethodLooksMutator=true, CalleeLooksCommandMethod=false, CalleeBodySummary=UNRESOLVED, PreviousStatementContainsMutation=false, FollowsStateMutationNearby=false."
315,PetClinic,1042,org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindVets,org.springframework.samples.petclinic.service.ClinicServiceTests#shouldFindVets(),org.springframework.samples.petclinic.vet.VetRepository#findAll,org.springframework.samples.petclinic.vet.VetRepository#findAll(),206,findAll,Query/Retrieve,High,"Source src/test/java/org/springframework/samples/petclinic/service/ClinicServiceTests.java:206 shows ""Collection<Vet> vets = this.vets.findAll();"". Label: Query/Retrieve. The source call retrieves or exposes information and its result is consumed without direct evidence of state mutation. Selected feature evidence: MethodName=findAll, NamePattern=query, CalleeNameAction=FINDER, IsVoidCall=false, ReturnType=java.util.Collection, ResultUsageKind=ASSIGNED, MethodLooksAccessor=true, CalleeLooksQueryMethod=true, ReturnsBoolean=false, ReturnsCollection=true, ReturnsOptional=false."
316,Thunderbird,2101,com.fsck.k9.helper.MailTo#getFirstParameterValue,"com.fsck.k9.helper.MailTo#getFirstParameterValue(com.fsck.k9.helper.MailTo$CaseInsensitiveParamWrapper,java.lang.String)",com.fsck.k9.helper.MailTo$CaseInsensitiveParamWrapper#getQueryParameters,com.fsck.k9.helper.MailTo$CaseInsensitiveParamWrapper#getQueryParameters(java.lang.String),90,getQueryParameters,Command/Mutate,High,"Source app/core/src/main/java/com/fsck/k9/helper/MailTo.java:90 shows ""List<String> paramValues = params.getQueryParameters(paramName);"". Label: Command/Mutate. The source call changes object, collection, repository, or application state, which matches the command/mutate role. Selected feature evidence: MethodName=getQueryParameters, CalleeNameAction=ACCESSOR, IsVoidCall=false, MethodLooksMutator=false, CalleeLooksCommandMethod=false, CalleeBodySummary=CALLS_MUTATOR|RETURNS_VALUE, PreviousStatementContainsMutation=false, FollowsStateMutationNearby=false."
317,PetClinic,707,org.springframework.samples.petclinic.owner.VisitControllerTests#testProcessNewVisitFormHasErrors,org.springframework.samples.petclinic.owner.VisitControllerTests#testProcessNewVisitFormHasErrors(),org.springframework.test.web.servlet.MockMvc#perform,org.springframework.test.web.servlet.MockMvc#perform(),86,perform,Control/Orchestrate,High,"Source src/test/java/org/springframework/samples/petclinic/owner/VisitControllerTests.java:86 shows ""mockMvc"". Label: Control/Orchestrate. The call coordinates a framework, MVC, HTTP, or application flow rather than directly computing a local value. Selected feature evidence: MethodName=perform, CallerLayer=other, CalleeLayer=external, LayerRelation=other->external, ReceiverCategory=field, CallerMethodFanOut=10, CallerClassFanOut=7, InsideDelegationChain=false, HasChainedOrNestedDelegation=true."
318,JPacman,286,nl.tudelft.jpacman.level.Level#notifyObservers,nl.tudelft.jpacman.level.Level#notifyObservers(java.util.function.Consumer),java.util.function.Consumer#accept,java.util.function.Consumer#accept(java.lang.Object),311,accept,Notify/Publish,High,"Source src/main/java/nl/tudelft/jpacman/level/Level.java:311 shows ""action.accept(observer);"". Label: Notify/Publish. The source call invokes an observer callback inside a notification loop, so the call-site broadcasts state to listeners. Selected feature evidence: MethodName=accept, Caller=nl.tudelft.jpacman.level.Level#notifyObservers, CalleeNameAction=OTHER, ResultUsageKind=IGNORED, ReceiverCategory=variable, ArgumentTypePattern=VARIABLE."
319,JPacman,88,nl.tudelft.jpacman.board.Unit#leaveSquare,nl.tudelft.jpacman.board.Unit#leaveSquare(),nl.tudelft.jpacman.board.Square#remove,nl.tudelft.jpacman.board.Square#remove(nl.tudelft.jpacman.board.Unit),89,remove,Command/Mutate,High,"Source src/main/java/nl/tudelft/jpacman/board/Unit.java:89 shows ""square.remove(this);"". Label: Command/Mutate. The source call changes object, collection, repository, or application state, which matches the command/mutate role. Selected feature evidence: MethodName=remove, CalleeNameAction=DELETION, IsVoidCall=true, MethodLooksMutator=true, CalleeLooksCommandMethod=true, CalleeBodySummary=CALLS_MUTATOR, PreviousStatementContainsMutation=false, FollowsStateMutationNearby=false."
320,Thunderbird,7124,com.fsck.k9.activity.MessageCompose#createMessageBuilder,com.fsck.k9.activity.MessageCompose#createMessageBuilder(boolean),setMessageFormat,setMessageFormat(com.fsck.k9.message.SimpleMessageFormat),708,setMessageFormat,Compute/Transform,High,"Source app/ui/legacy/src/main/java/com/fsck/k9/activity/MessageCompose.java:708 shows ""builder.setSubject(Utility.stripNewLines(subjectView.getText().toString()))"". Label: Compute/Transform. The source call derives, parses, formats, converts, streams, or transforms a value rather than primarily retrieving or mutating domain state. Selected feature evidence: MethodName=setMessageFormat, ComputeTransformNameHint=NONE, CalleeNameAction=MUTATOR, ResultUsageKind=CHAINED, ReturnType=void, InvocationFeedsAnotherCall=true, HasNestedInvocationArg=false."
321,PetClinic,504,org.springframework.samples.petclinic.owner.PetControllerTests$ProcessCreationFormHasErrors#testProcessCreationFormWithDuplicateName,org.springframework.samples.petclinic.owner.PetControllerTests$ProcessCreationFormHasErrors#testProcessCreationFormWithDuplicateName(),andExpect,andExpect(),122,andExpect,Validate/Guard,High,"Source src/test/java/org/springframework/samples/petclinic/owner/PetControllerTests.java:122 shows ""mockMvc"". Label: Validate/Guard. The source call is part of a test assertion or expectation chain, so the call checks that an observed value or HTTP result satisfies an expected condition. Selected feature evidence: MethodName=andExpect, CalleeNameAction=OTHER, ResultUsageKind=CHAINED, BooleanLikeCall=false, InvocationResultUsedInComparison=false, InvocationResultUsedInNullCheck=false."
322,PetClinic,454,org.springframework.samples.petclinic.owner.PetControllerTests#setup,org.springframework.samples.petclinic.owner.PetControllerTests#setup(),org.springframework.samples.petclinic.owner.OwnerRepository#findById,org.springframework.samples.petclinic.owner.OwnerRepository#findById(java.lang.Integer),83,findById,Query/Retrieve,High,"Source src/test/java/org/springframework/samples/petclinic/owner/PetControllerTests.java:83 shows ""given(this.owners.findById(TEST_OWNER_ID)).willReturn(Optional.of(owner));"". Label: Query/Retrieve. The source call retrieves or exposes information and its result is consumed without direct evidence of state mutation. Selected feature evidence: MethodName=findById, NamePattern=query, CalleeNameAction=FINDER, IsVoidCall=false, ReturnType=java.util.Optional, ResultUsageKind=PASSED_AS_ARGUMENT, MethodLooksAccessor=true, CalleeLooksQueryMethod=true, ReturnsBoolean=false, ReturnsCollection=false, ReturnsOptional=true."
323,JPacman,388,nl.tudelft.jpacman.npc.ghost.NavigationTest#testNoTraveller,nl.tudelft.jpacman.npc.ghost.NavigationTest#testNoTraveller(),nl.tudelft.jpacman.npc.ghost.Navigation#shortestPath,"nl.tudelft.jpacman.npc.ghost.Navigation#shortestPath(nl.tudelft.jpacman.board.Square,nl.tudelft.jpacman.board.Square,nl.tudelft.jpacman.board.Unit)",89,shortestPath,Compute/Transform,High,"Source src/default-test/java/nl/tudelft/jpacman/npc/ghost/NavigationTest.java:89 shows ""List<Direction> path = Navigation.shortestPath(s1, s2, null);"". Label: Compute/Transform. The source call derives, parses, formats, converts, streams, or transforms a value rather than primarily retrieving or mutating domain state. Selected feature evidence: MethodName=shortestPath, ComputeTransformNameHint=NONE, CalleeNameAction=OTHER, ResultUsageKind=ASSIGNED, ReturnType=java.util.List, InvocationFeedsAnotherCall=false, HasNestedInvocationArg=false."
324,JPacman,225,nl.tudelft.jpacman.level.DefaultPlayerInteractionMap#collide,"nl.tudelft.jpacman.level.DefaultPlayerInteractionMap#collide(nl.tudelft.jpacman.board.Unit,nl.tudelft.jpacman.board.Unit)",nl.tudelft.jpacman.level.CollisionMap#collide,"nl.tudelft.jpacman.level.CollisionMap#collide(nl.tudelft.jpacman.board.Unit,nl.tudelft.jpacman.board.Unit)",37,collide,Command/Mutate,High,"Source src/main/java/nl/tudelft/jpacman/level/DefaultPlayerInteractionMap.java:37 shows ""collisions.collide(mover, movedInto);"". Label: Command/Mutate. The source call changes object, collection, repository, or application state, which matches the command/mutate role. Selected feature evidence: MethodName=collide, CalleeNameAction=OTHER, IsVoidCall=true, MethodLooksMutator=false, CalleeLooksCommandMethod=true, CalleeBodySummary=UNRESOLVED, PreviousStatementContainsMutation=false, FollowsStateMutationNearby=false."
