TrainingRowId,SourceProject,SourceRowId,Caller,CallerSignature,Callee,CalleeSignature,Line,MethodName,ManualLabel,AnnotationConfidence,AnnotationRationale
476,JPacman,37,nl.tudelft.jpacman.board.BoardTest#verifyWidth,nl.tudelft.jpacman.board.BoardTest#verifyWidth(),assertThat,assertThat(int),31,assertThat,Validate/Guard,High,"Source src/default-test/java/nl/tudelft/jpacman/board/BoardTest.java:31 shows ""assertThat(board.getWidth()).isEqualTo(MAX_WIDTH);"". Label: Validate/Guard. The source call is part of a test assertion or expectation chain, so the call checks that an observed value or HTTP result satisfies an expected condition. Selected feature evidence: MethodName=assertThat, CalleeNameAction=VALIDATOR, ResultUsageKind=CHAINED, BooleanLikeCall=false, InvocationResultUsedInComparison=false, InvocationResultUsedInNullCheck=false."
477,JPacman,179,nl.tudelft.jpacman.level.LevelTest#registerPlayerTwice,nl.tudelft.jpacman.level.LevelTest#registerPlayerTwice(),Mockito#mock,Mockito#mock(java.lang.Class),122,mock,Control/Orchestrate,Medium,"Source src/default-test/java/nl/tudelft/jpacman/level/LevelTest.java:122 shows ""Player p = mock(Player.class);"". Label: Control/Orchestrate. The source call configures test behavior or request data rather than computing a domain value; its role is to coordinate the test scenario. Selected feature evidence: MethodName=mock, ReceiverCategory=static_type, ResultUsageKind=ASSIGNED, InsideDelegationChain=false, HasChainedOrNestedDelegation=false."
478,PetClinic,473,org.springframework.samples.petclinic.owner.PetControllerTests#testProcessCreationFormSuccess,org.springframework.samples.petclinic.owner.PetControllerTests#testProcessCreationFormSuccess(),post,"post(java.lang.String,int)",97,post,Control/Orchestrate,High,"Source src/test/java/org/springframework/samples/petclinic/owner/PetControllerTests.java:97 shows "".perform(post(""/owners/{ownerId}/pets/new"", TEST_OWNER_ID).param(""name"", ""Betty"")"". Label: Control/Orchestrate. The source call builds part of a MockMvc request inside a test flow, so it coordinates the exercised HTTP interaction rather than performing a data query. Selected feature evidence: MethodName=post, ReceiverCategory=controller, ResultUsageKind=CHAINED, PassedAsArgument=false, InsideDelegationChain=false, HasChainedOrNestedDelegation=false."
479,Thunderbird,4945,com.fsck.k9.message.MessageBuilderTest#createSimpleMessageBuilder,com.fsck.k9.message.MessageBuilderTest#createSimpleMessageBuilder(),setMessageFormat,setMessageFormat(com.fsck.k9.message.SimpleMessageFormat),436,setMessageFormat,Compute/Transform,High,"Source app/core/src/test/java/com/fsck/k9/message/MessageBuilderTest.java:436 shows ""return new SimpleMessageBuilder(messageIdGenerator, boundaryGenerator, resourceProvider)"". Label: Compute/Transform. The source call derives, parses, formats, converts, streams, or transforms a value rather than primarily retrieving or mutating domain state. Selected feature evidence: MethodName=setMessageFormat, ComputeTransformNameHint=NONE, CalleeNameAction=MUTATOR, ResultUsageKind=RETURNED|CHAINED, ReturnType=void, InvocationFeedsAnotherCall=true, HasNestedInvocationArg=false."
480,JPacman,411,nl.tudelft.jpacman.npc.ghost.NavigationTest#testNearestUnit,nl.tudelft.jpacman.npc.ghost.NavigationTest#testNearestUnit(),com.google.common.collect.Lists#newArrayList,"com.google.common.collect.Lists#newArrayList(java.lang.String,java.lang.String,java.lang.String)",127,newArrayList,Creational,High,"Source src/default-test/java/nl/tudelft/jpacman/npc/ghost/NavigationTest.java:127 shows "".parseMap(Lists.newArrayList(""#####"", ""# ..#"", ""#####""))"". Label: Creational. The source call is used to create, build, or obtain a new object/value through factory-like naming or creation features. Selected feature evidence: MethodName=newArrayList, CalleeNameAction=CREATION, IsFactoryLikeCall=false, ReturnsNewProjectType=false, MethodNameStartsWithCreate=false, MethodNameStartsWithBuild=false, MethodNameStartsWithOf=false, MethodNameStartsWithFrom=false, CalleeBodySummary=UNRESOLVED."
481,PetClinic,790,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkNonInternationalizedStrings(),java.lang.String#endsWith,java.lang.String#endsWith(java.lang.String),62,endsWith,Validate/Guard,High,"Source src/test/java/org/springframework/samples/petclinic/system/I18nPropertiesSyncTest.java:62 shows ""if (file.toString().endsWith("".html"")) {"". Label: Validate/Guard. The source call is part of a test assertion or expectation chain, so the call checks that an observed value or HTTP result satisfies an expected condition. Selected feature evidence: MethodName=endsWith, CalleeNameAction=OTHER, ResultUsageKind=USED_IN_CONDITION|CHAINED, BooleanLikeCall=true, InvocationResultUsedInComparison=false, InvocationResultUsedInNullCheck=false."
482,Thunderbird,8117,com.fsck.k9.ui.crypto.MessageCryptoHelper#getMultipartSignedContentPartIfAvailable,com.fsck.k9.ui.crypto.MessageCryptoHelper#getMultipartSignedContentPartIfAvailable(com.fsck.k9.mail.Part),com.fsck.k9.mail.internet.MimeMultipart#getCount,com.fsck.k9.mail.internet.MimeMultipart#getCount(),830,getCount,Query/Retrieve,High,"Source app/ui/legacy/src/main/java/com/fsck/k9/ui/crypto/MessageCryptoHelper.java:830 shows ""if (multipart.getCount() >= 1) {"". Label: Query/Retrieve. The source call retrieves or exposes information and its result is consumed without direct evidence of state mutation. Selected feature evidence: MethodName=getCount, NamePattern=query, CalleeNameAction=ACCESSOR, IsVoidCall=true, ReturnType=void, ResultUsageKind=USED_IN_CONDITION|USED_IN_COMPARISON, MethodLooksAccessor=true, CalleeLooksQueryMethod=true, ReturnsBoolean=false, ReturnsCollection=false, ReturnsOptional=false."
483,PetClinic,844,org.springframework.samples.petclinic.vet.Vet#getSpecialties,org.springframework.samples.petclinic.vet.Vet#getSpecialties(),java.util.stream.Stream#collect,java.util.stream.Stream#collect(java.util.stream.Collector),61,collect,Compute/Transform,High,"Source src/main/java/org/springframework/samples/petclinic/vet/Vet.java:61 shows ""return getSpecialtiesInternal().stream()"". Label: Compute/Transform. The source call derives, parses, formats, converts, streams, or transforms a value rather than primarily retrieving or mutating domain state. Selected feature evidence: MethodName=collect, ComputeTransformNameHint=NONE, CalleeNameAction=OTHER, ResultUsageKind=RETURNED|CHAINED, ReturnType=java.util.List, InvocationFeedsAnotherCall=false, HasNestedInvocationArg=true."
484,JPacman,45,nl.tudelft.jpacman.board.SquareTest#testOccupy,nl.tudelft.jpacman.board.SquareTest#testOccupy(),Mockito#mock,Mockito#mock(java.lang.Class),34,mock,Control/Orchestrate,Medium,"Source src/default-test/java/nl/tudelft/jpacman/board/SquareTest.java:34 shows ""Unit occupant = mock(Unit.class);"". Label: Control/Orchestrate. The source call configures test behavior or request data rather than computing a domain value; its role is to coordinate the test scenario. Selected feature evidence: MethodName=mock, ReceiverCategory=static_type, ResultUsageKind=ASSIGNED, InsideDelegationChain=false, HasChainedOrNestedDelegation=false."
485,PetClinic,1165,org.springframework.samples.petclinic.PostgresIntegrationTests$PropertiesLogger#printProperties,org.springframework.samples.petclinic.PostgresIntegrationTests$PropertiesLogger#printProperties(),java.lang.Object#toString,java.lang.Object#toString(),127,toString,Compute/Transform,High,"Source src/test/java/org/springframework/samples/petclinic/PostgresIntegrationTests.java:127 shows ""String value = sourceProperty.toString();"". Label: Compute/Transform. The source call derives, parses, formats, converts, streams, or transforms a value rather than primarily retrieving or mutating domain state. Selected feature evidence: MethodName=toString, ComputeTransformNameHint=NONE, CalleeNameAction=OTHER, ResultUsageKind=ASSIGNED, ReturnType=java.lang.String, InvocationFeedsAnotherCall=false, HasNestedInvocationArg=false."
486,PetClinic,451,org.springframework.samples.petclinic.owner.PetControllerTests#setup,org.springframework.samples.petclinic.owner.PetControllerTests#setup(),org.springframework.samples.petclinic.model.NamedEntity#setName,org.springframework.samples.petclinic.model.NamedEntity#setName(java.lang.String),82,setName,Command/Mutate,High,"Source src/test/java/org/springframework/samples/petclinic/owner/PetControllerTests.java:82 shows ""dog.setName(""doggy"");"". Label: Command/Mutate. The source call changes object, collection, repository, or application state, which matches the command/mutate role. Selected feature evidence: MethodName=setName, CalleeNameAction=MUTATOR, IsVoidCall=true, MethodLooksMutator=true, CalleeLooksCommandMethod=true, CalleeBodySummary=WRITES_FIELD|ASSIGNS_VARIABLE, PreviousStatementContainsMutation=true, FollowsStateMutationNearby=true."
487,Thunderbird,7199,com.fsck.k9.activity.MessageCompose#switchToIdentity,com.fsck.k9.activity.MessageCompose#switchToIdentity(com.fsck.k9.Identity),com.fsck.k9.activity.compose.ReplyToPresenter#setIdentity,com.fsck.k9.activity.compose.ReplyToPresenter#setIdentity(com.fsck.k9.Identity),935,setIdentity,Command/Mutate,High,"Source app/ui/legacy/src/main/java/com/fsck/k9/activity/MessageCompose.java:935 shows ""replyToPresenter.setIdentity(identity);"". Label: Command/Mutate. The source call changes object, collection, repository, or application state, which matches the command/mutate role. Selected feature evidence: MethodName=setIdentity, CalleeNameAction=MUTATOR, IsVoidCall=true, MethodLooksMutator=true, CalleeLooksCommandMethod=true, CalleeBodySummary=UNRESOLVED, PreviousStatementContainsMutation=true, FollowsStateMutationNearby=true."
488,PetClinic,1137,org.springframework.samples.petclinic.PostgresIntegrationTests#main,org.springframework.samples.petclinic.PostgresIntegrationTests#main(java.lang.String[]),run,run(java.lang.String[]),72,run,Control/Orchestrate,High,"Source src/test/java/org/springframework/samples/petclinic/PostgresIntegrationTests.java:72 shows ""new SpringApplicationBuilder(PetClinicApplication.class) //"". Label: Control/Orchestrate. The call coordinates a framework, MVC, HTTP, or application flow rather than directly computing a local value. Selected feature evidence: MethodName=run, CallerLayer=other, CalleeLayer=unknown, LayerRelation=other->unknown, ReceiverCategory=chained_call, CallerMethodFanOut=4, CallerClassFanOut=8, InsideDelegationChain=false, HasChainedOrNestedDelegation=true."
489,Thunderbird,1328,com.fsck.k9.controller.MessagingControllerTest#sendPendingMessagesSynchronous_withNonExistentOutbox_shouldNotStartSync,com.fsck.k9.controller.MessagingControllerTest#sendPendingMessagesSynchronous_withNonExistentOutbox_shouldNotStartSync(),thenReturn,thenReturn(boolean),283,thenReturn,Control/Orchestrate,Medium,"Source app/core/src/test/java/com/fsck/k9/controller/MessagingControllerTest.java:283 shows ""when(localFolder.exists()).thenReturn(false);"". Label: Control/Orchestrate. The source call configures test behavior or request data rather than computing a domain value; its role is to coordinate the test scenario. Selected feature evidence: MethodName=thenReturn, ReceiverCategory=chained_call, ResultUsageKind=CHAINED, InsideDelegationChain=false, HasChainedOrNestedDelegation=true."
490,PetClinic,882,org.springframework.samples.petclinic.vet.VetControllerTests#setup,org.springframework.samples.petclinic.vet.VetControllerTests#setup(),org.springframework.samples.petclinic.vet.VetRepository#findAll,org.springframework.samples.petclinic.vet.VetRepository#findAll(),76,findAll,Query/Retrieve,High,"Source src/test/java/org/springframework/samples/petclinic/vet/VetControllerTests.java:76 shows ""given(this.vets.findAll()).willReturn(Lists.newArrayList(james(), helen()));"". Label: Query/Retrieve. The source call retrieves or exposes information and its result is consumed without direct evidence of state mutation. Selected feature evidence: MethodName=findAll, NamePattern=query, CalleeNameAction=FINDER, IsVoidCall=false, ReturnType=java.util.Collection, ResultUsageKind=PASSED_AS_ARGUMENT, MethodLooksAccessor=true, CalleeLooksQueryMethod=true, ReturnsBoolean=false, ReturnsCollection=true, ReturnsOptional=false."
491,PetClinic,812,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync(),java.util.stream.Stream#filter,java.util.stream.Stream#filter(java.util.function.Predicate),89,filter,Compute/Transform,High,"Source src/test/java/org/springframework/samples/petclinic/system/I18nPropertiesSyncTest.java:89 shows ""propertyFiles = stream.filter(p -> p.getFileName().toString().startsWith(BASE_NAME))"". Label: Compute/Transform. The source call derives, parses, formats, converts, streams, or transforms a value rather than primarily retrieving or mutating domain state. Selected feature evidence: MethodName=filter, ComputeTransformNameHint=NONE, CalleeNameAction=OTHER, ResultUsageKind=ASSIGNED|CHAINED, ReturnType=java.util.stream.Stream, InvocationFeedsAnotherCall=true, HasNestedInvocationArg=true."
492,JPacman,437,nl.tudelft.jpacman.npc.ghost.Blinky#nextAiMove,nl.tudelft.jpacman.npc.ghost.Blinky#nextAiMove(),nl.tudelft.jpacman.board.Unit#hasSquare,nl.tudelft.jpacman.board.Unit#hasSquare(),91,hasSquare,Validate/Guard,High,"Source src/main/java/nl/tudelft/jpacman/npc/ghost/Blinky.java:91 shows ""assert nearest.hasSquare();"". Label: Validate/Guard. The call-site invokes validation, checking, assertion, or error-registration behavior in the source code. Selected feature evidence: MethodName=hasSquare, CalleeNameAction=EXISTENCE_CHECK, NameContainsValidate=false, NameContainsCheck=false, CalleeLooksValidatorMethod=true, ResultUsageKind=OTHER_USED."
493,PetClinic,924,org.springframework.samples.petclinic.vet.VetTests#testSerialization,org.springframework.samples.petclinic.vet.VetTests#testSerialization(),org.springframework.samples.petclinic.model.Person#getFirstName,org.springframework.samples.petclinic.model.Person#getFirstName(),36,getFirstName,Query/Retrieve,High,"Source src/test/java/org/springframework/samples/petclinic/vet/VetTests.java:36 shows ""assertThat(other.getFirstName()).isEqualTo(vet.getFirstName());"". Label: Query/Retrieve. The source call retrieves or exposes information and its result is consumed without direct evidence of state mutation. Selected feature evidence: MethodName=getFirstName, NamePattern=query, CalleeNameAction=ACCESSOR, IsVoidCall=false, ReturnType=java.lang.String, ResultUsageKind=PASSED_AS_ARGUMENT, MethodLooksAccessor=true, CalleeLooksQueryMethod=true, ReturnsBoolean=false, ReturnsCollection=false, ReturnsOptional=false."
494,Thunderbird,1855,com.fsck.k9.crypto.MessageCryptoStructureDetectorTest#findSigned__withEmptyProtocol__shouldReturnRoot,com.fsck.k9.crypto.MessageCryptoStructureDetectorTest#findSigned__withEmptyProtocol__shouldReturnRoot(),Assert#assertTrue,Assert#assertTrue(<unknown>),379,assertTrue,Validate/Guard,High,"Source app/core/src/test/java/com/fsck/k9/crypto/MessageCryptoStructureDetectorTest.java:379 shows ""assertTrue(signedParts.isEmpty());"". Label: Validate/Guard. The call-site invokes validation, checking, assertion, or error-registration behavior in the source code. Selected feature evidence: MethodName=assertTrue, CalleeNameAction=VALIDATOR, NameContainsValidate=false, NameContainsCheck=false, CalleeLooksValidatorMethod=true, ResultUsageKind=IGNORED."
